real_of_E,imag_of_E,magnitude_of_T
3.544848484848485,-8.333333333333334,0.2872415355981757
3.544848484848485,-8.181818181818182,0.3003532064701322
3.544848484848485,-8.030303030303031,0.31401955977974433
3.544848484848485,-7.878787878787879,0.3282561464926318
3.544848484848485,-7.7272727272727275,0.34307763855547757
3.544848484848485,-7.575757575757576,0.35849756882023526
3.544848484848485,-7.424242424242424,0.3745280349914979
3.544848484848485,-7.2727272727272725,0.39117936490351546
3.544848484848485,-7.121212121212121,0.4084597407372465
3.544848484848485,-6.96969696969697,0.42637478026321707
3.544848484848485,-6.818181818181818,0.44492707387530567
3.544848484848485,-6.666666666666667,0.46411567709485324
3.544848484848485,-6.515151515151516,0.4839355594002126
3.544848484848485,-6.363636363636363,0.5043770116913509
3.544848484848485,-6.212121212121212,0.5254250164353469
3.544848484848485,-6.0606060606060606,0.5470585865387027
3.544848484848485,-5.909090909090909,0.5692500812104841
3.544848484848485,-5.757575757575758,0.5919645094365321
3.544848484848485,-5.606060606060606,0.615158834059746
3.544848484848485,-5.454545454545454,0.6387812916942323
3.544848484848485,-5.303030303030303,0.6627707455939749
3.544848484848485,-5.151515151515151,0.6870560899259803
3.544848484848485,-5.0,0.7115557244368439
3.544848484848485,-4.848484848484849,0.7361771180548272
3.544848484848485,-4.696969696969697,0.7608164784204346
3.544848484848485,-4.545454545454546,0.7853585417085834
3.544848484848485,-4.393939393939394,0.8096764936193517
3.544848484848485,-4.242424242424242,0.8336320285615908
3.544848484848485,-4.090909090909091,0.857075550635469
3.544848484848485,-3.9393939393939394,0.8798465181600162
3.544848484848485,-3.787878787878788,0.9017739345921761
3.544848484848485,-3.6363636363636362,0.9226769943023548
3.544848484848485,-3.484848484848485,0.9423659032950005
3.544848484848485,-3.3333333333333335,0.9606429136627027
3.544848484848485,-3.1818181818181817,0.977303636519363
3.544848484848485,-3.0303030303030303,0.9921387300724184
3.544848484848485,-2.878787878787879,1.0049360939302625
3.544848484848485,-2.727272727272727,1.0154837315196865
3.544848484848485,-2.5757575757575757,1.0235734603373554
3.544848484848485,-2.4242424242424243,1.0290056425474101
3.544848484848485,-2.272727272727273,1.0315950624231391
3.544848484848485,-2.121212121212121,1.0311779796673282
3.544848484848485,-1.9696969696969697,1.0276202315570975
3.544848484848485,-1.8181818181818181,1.0208260461197958
3.544848484848485,-1.6666666666666667,1.0107469839143826
3.544848484848485,-1.5151515151515151,0.9973901880848189
3.544848484848485,-1.3636363636363635,0.9808249489838634
3.544848484848485,-1.2121212121212122,0.9611865449600153
3.544848484848485,-1.0606060606060606,0.9386764564498757
3.544848484848485,-0.9090909090909091,0.9135583833331354
3.544848484848485,-0.7575757575757576,0.8861499916109399
3.544848484848485,-0.6060606060606061,0.8568108887340676
3.544848484848485,-0.45454545454545453,0.8259278579441608
3.544848484848485,-0.30303030303030304,0.7938987527427033
3.544848484848485,-0.15151515151515152,0.7611165835911055
3.544848484848485,0.0,0.7279552035036768
4.251818181818182,-15.0,0.04431026859157989
4.251818181818182,-14.848484848484848,0.046310752700703096
4.251818181818182,-14.696969696969697,0.04840450742155832
4.251818181818182,-14.545454545454545,0.0505959772777056
4.251818181818182,-14.393939393939394,0.05288982041005813
4.251818181818182,-14.242424242424242,0.055290918713153114
4.251818181818182,-14.090909090909092,0.05780438842028668
4.251818181818182,-13.93939393939394,0.06043559115145933
4.251818181818182,-13.787878787878787,0.06319014543730742
4.251818181818182,-13.636363636363637,0.06607393873109556
4.251818181818182,-13.484848484848484,0.06909313991938625
4.251818181818182,-13.333333333333334,0.07225421234005378
4.251818181818182,-13.181818181818182,0.07556392731382786
4.251818181818182,-13.030303030303031,0.07902937819238293
4.251818181818182,-12.878787878787879,0.08265799492201949
4.251818181818182,-12.727272727272727,0.08645755911704048
4.251818181818182,-12.575757575757576,0.09043621963083207
4.251818181818182,-12.424242424242424,0.09460250860517391
4.251818181818182,-12.272727272727273,0.09896535796916747
4.251818181818182,-12.121212121212121,0.10353411634808889
4.251818181818182,-11.969696969696969,0.10831856632902541
4.251818181818182,-11.818181818181818,0.11332894201398118
4.251818181818182,-11.666666666666666,0.11857594677164761
4.251818181818182,-11.515151515151516,0.12407077107569026
4.251818181818182,-11.363636363636363,0.12982511028949076
4.251818181818182,-11.212121212121213,0.13585118222395717
4.251818181818182,-11.06060606060606,0.14216174425538627
4.251818181818182,-10.909090909090908,0.14877010974327678
4.251818181818182,-10.757575757575758,0.1556901634322205
4.251818181818182,-10.606060606060606,0.16293637545606898
4.251818181818182,-10.454545454545455,0.17052381348481926
4.251818181818182,-10.303030303030303,0.17846815246319908
4.251818181818182,-10.151515151515152,0.1867856812826042
4.251818181818182,-10.0,0.1954933056024716
4.251818181818182,-9.848484848484848,0.2046085458906905
4.251818181818182,-9.696969696969697,0.2141495295823726
4.251818181818182,-9.545454545454545,0.22413497605911387
4.251818181818182,-9.393939393939394,0.2345841729234658
4.251818181818182,-9.242424242424242,0.2455169417824447
4.251818181818182,-9.090909090909092,0.25695359145618857
4.251818181818182,-8.93939393939394,0.2689148561905345
4.251818181818182,-8.787878787878787,0.28142181607289507
4.251818181818182,-8.636363636363637,0.29449579642832
4.251818181818182,-8.484848484848484,0.3081582425073506
4.251818181818182,-8.333333333333334,0.32243056527231795
4.251818181818182,-8.181818181818182,0.33733395355050527
4.251818181818182,-8.030303030303031,0.3528891472624825
4.251818181818182,-7.878787878787879,0.36911616586983204
4.251818181818182,-7.7272727272727275,0.38603398564490543
4.251818181818182,-7.575757575757576,0.40366015888357976
4.251818181818182,-7.424242424242424,0.42201036781153795
4.251818181818182,-7.2727272727272725,0.44109790574320545
4.251818181818182,-7.121212121212121,0.46093307812799483
4.251818181818182,-6.96969696969697,0.481522516570976
4.251818181818182,-6.818181818181818,0.5028683998790516
4.251818181818182,-6.666666666666667,0.5249675778177016
4.251818181818182,-6.515151515151516,0.5478105957473722
4.251818181818182,-6.363636363636363,0.571380621836483
4.251818181818182,-6.212121212121212,0.5956522833139625
4.251818181818182,-6.0606060606060606,0.6205904244008273
4.251818181818182,-5.909090909090909,0.6461488062666526
4.251818181818182,-5.757575757575758,0.6722687786155281
4.251818181818182,-5.606060606060606,0.6988779631895476
4.251818181818182,-5.454545454545454,0.7258890012470336
4.251818181818182,-5.303030303030303,0.753198429314882
4.251818181818182,-5.151515151515151,0.7806857592931383
4.251818181818182,-5.0,0.8082128490226254
4.251818181818182,-4.848484848484849,0.8356236561133803
4.251818181818182,-4.696969696969697,0.8627444693583499
4.251818181818182,-4.545454545454546,0.8893847065881947
4.251818181818182,-4.393939393939394,0.9153383537954308
4.251818181818182,-4.242424242424242,0.9403860968452153
4.251818181818182,-4.090909090909091,0.9642981642060752
4.251818181818182,-3.9393939393939394,0.986837858355475
4.251818181818182,-3.787878787878788,1.0077657078516447
4.251818181818182,-3.6363636363636362,1.0268441259360033
4.251818181818182,-3.484848484848485,1.0438424202981593
4.251818181818182,-3.3333333333333335,1.058541967771256
4.251818181818182,-3.1818181818181817,1.07074135176141
4.251818181818182,-3.0303030303030303,1.0802612616730223
4.251818181818182,-2.878787878787879,1.0869489721896297
4.251818181818182,-2.727272727272727,1.0906822526717284
4.251818181818182,-2.5757575757575757,1.0913725972126385
4.251818181818182,-2.4242424242424243,1.088967706694233
4.251818181818182,-2.272727272727273,1.083453188360107
4.251818181818182,-2.121212121212121,1.0748534607821159
4.251818181818182,-1.9696969696969697,1.0632318607968656
4.251818181818182,-1.8181818181818181,1.0486899461988883
4.251818181818182,-1.6666666666666667,1.0313659795402954
4.251818181818182,-1.5151515151515151,1.0114325724910938
4.251818181818182,-1.3636363636363635,0.989093475302578
4.251818181818182,-1.2121212121212122,0.9645795183036852
4.251818181818182,-1.0606060606060606,0.9381437541734551
4.251818181818182,-0.9090909090909091,0.9100559077772156
4.251818181818182,-0.7575757575757576,0.8805963063362041
4.251818181818182,-0.6060606060606061,0.8500495248764006
4.251818181818182,-0.45454545454545453,0.8186980277938398
4.251818181818182,-0.30303030303030304,0.7868161068138387
4.251818181818182,-0.15151515151515152,0.7546644032596272
4.251818181818182,0.0,0.7224852590806943
4.958787878787879,-15.0,0.049484967657536294
4.958787878787879,-14.848484848484848,0.05171488236170946
4.958787878787879,-14.696969696969697,0.05404868612464873
4.958787878787879,-14.545454545454545,0.05649134414455622
4.958787878787879,-14.393939393939394,0.05904806342990642
4.958787878787879,-14.242424242424242,0.06172430475542044
4.958787878787879,-14.090909090909092,0.06452579521697117
4.958787878787879,-13.93939393939394,0.06745854141482664
4.958787878787879,-13.787878787878787,0.07052884329567065
4.958787878787879,-13.636363636363637,0.07374330868475294
4.958787878787879,-13.484848484848484,0.07710886854028369
4.958787878787879,-13.333333333333334,0.08063279296275169
4.958787878787879,-13.181818181818182,0.08432270799212317
4.958787878787879,-13.030303030303031,0.08818661322579775
4.958787878787879,-12.878787878787879,0.09223290028962988
4.958787878787879,-12.727272727272727,0.09647037219314386
4.958787878787879,-12.575757575757576,0.10090826359812387
4.958787878787879,-12.424242424242424,0.10555626202680077
4.958787878787879,-12.272727272727273,0.11042453003167643
4.958787878787879,-12.121212121212121,0.11552372834329783
4.958787878787879,-11.969696969696969,0.12086504000463012
4.958787878787879,-11.818181818181818,0.12646019549064416
4.958787878787879,-11.666666666666666,0.13232149879875565
4.958787878787879,-11.515151515151516,0.13846185447916848
4.958787878787879,-11.363636363636363,0.14489479555314924
4.958787878787879,-11.212121212121213,0.15163451224082117
4.958787878787879,-11.06060606060606,0.15869588138699217
4.958787878787879,-10.909090909090908,0.16609449643241758
4.958787878787879,-10.757575757575758,0.1738466977269408
4.958787878787879,-10.606060606060606,0.18196960291815237
4.958787878787879,-10.454545454545455,0.19048113707194847
4.958787878787879,-10.303030303030303,0.19940006208674912
4.958787878787879,-10.151515151515152,0.2087460048474981
4.958787878787879,-10.0,0.21853948342470012
4.958787878787879,-9.848484848484848,0.22880193045255576
4.958787878787879,-9.696969696969697,0.23955571261281966
4.958787878787879,-9.545454545454545,0.25082414490028604
4.958787878787879,-9.393939393939394,0.2626314980436347
4.958787878787879,-9.242424242424242,0.27500299709231407
4.958787878787879,-9.090909090909092,0.28796480874533276
4.958787878787879,-8.93939393939394,0.3015440144789646
4.958787878787879,-8.787878787878787,0.31576856591383407
4.958787878787879,-8.636363636363637,0.33066721813263406
4.958787878787879,-8.484848484848484,0.34626943580207914
4.958787878787879,-8.333333333333334,0.36260526595064174
4.958787878787879,-8.181818181818182,0.37970517009202537
4.958787878787879,-8.030303030303031,0.3975998070508955
4.958787878787879,-7.878787878787879,0.4163197563349556
4.958787878787879,-7.7272727272727275,0.4358951702081364
4.958787878787879,-7.575757575757576,0.4563553407700582
4.958787878787879,-7.424242424242424,0.47772816637568005
4.958787878787879,-7.2727272727272725,0.5000394997070136
4.958787878787879,-7.121212121212121,0.5233123578520674
4.958787878787879,-6.96969696969697,0.547565973033168
4.958787878787879,-6.818181818181818,0.5728146614185508
4.958787878787879,-6.666666666666667,0.5990664871151978
4.958787878787879,-6.515151515151516,0.6263216994772491
4.958787878787879,-6.363636363636363,0.6545709249291234
4.958787878787879,-6.212121212121212,0.6837931004250424
4.958787878787879,-6.0606060606060606,0.7139531454489034
4.958787878787879,-5.909090909090909,0.7449993842421406
4.958787878787879,-5.757575757575758,0.776860750929744
4.958787878787879,-5.606060606060606,0.8094438384862555
4.958787878787879,-5.454545454545454,0.8426298887612768
4.958787878787879,-5.303030303030303,0.8762718650176748
4.958787878787879,-5.151515151515151,0.9101917992862798
4.958787878787879,-5.0,0.9441786610651786
4.958787878787879,-4.848484848484849,0.97798704573695
4.958787878787879,-4.696969696969697,1.0113370218755682
4.958787878787879,-4.545454545454546,1.0439154948666494
4.958787878787879,-4.393939393939394,1.075379426561775
4.958787878787879,-4.242424242424242,1.105361183793436
4.958787878787879,-4.090909090909091,1.13347616277253
4.958787878787879,-3.9393939393939394,1.1593326497548981
4.958787878787879,-3.787878787878788,1.1825436410388717
4.958787878787879,-3.6363636363636362,1.2027400822257732
4.958787878787879,-3.484848484848485,1.2195847366328183
4.958787878787879,-3.3333333333333335,1.232785703218035
4.958787878787879,-3.1818181818181817,1.2421085211838332
4.958787878787879,-3.0303030303030303,1.2473858531514261
4.958787878787879,-2.878787878787879,1.2485239375995043
4.958787878787879,-2.727272727272727,1.2455053196056327
4.958787878787879,-2.5757575757575757,1.2383877551600186
4.958787878787879,-2.4242424242424243,1.2272995717421458
4.958787878787879,-2.272727272727273,1.21243209155219
4.958787878787879,-2.121212121212121,1.1940299364666613
4.958787878787879,-1.9696969696969697,1.1723801153668547
4.958787878787879,-1.8181818181818181,1.147800753111407
4.958787878787879,-1.6666666666666667,1.1206301857807783
4.958787878787879,-1.5151515151515151,1.0912169592728602
4.958787878787879,-1.3636363636363635,1.059911067905122
4.958787878787879,-1.2121212121212122,1.0270565880198375
4.958787878787879,-1.0606060606060606,0.9929857181067638
4.958787878787879,-0.9090909090909091,0.9580141388631459
4.958787878787879,-0.7575757575757576,0.9224375515048904
4.958787878787879,-0.6060606060606061,0.8865292321734994
4.958787878787879,-0.45454545454545453,0.85053844368169
4.958787878787879,-0.30303030303030304,0.8146895626408921
4.958787878787879,-0.15151515151515152,0.7791818017277029
4.958787878787879,0.0,0.7441894276677864
5.665757575757576,-15.0,0.05518775625620203
5.665757575757576,-14.848484848484848,0.05767050012851284
5.665757575757576,-14.696969696969697,0.06026885373732107
5.665757575757576,-14.545454545454545,0.06298835973636391
5.665757575757576,-14.393939393939394,0.06583483423173069
5.665757575757576,-14.242424242424242,0.06881438084363693
5.665757575757576,-14.090909090909092,0.07193340555261654
5.665757575757576,-13.93939393939394,0.07519863238080927
5.665757575757576,-13.787878787878787,0.0786171199629005
5.665757575757576,-13.636363636363637,0.08219627906545221
5.665757575757576,-13.484848484848484,0.08594389111786803
5.665757575757576,-13.333333333333334,0.08986812782306876
5.665757575757576,-13.181818181818182,0.09397757192113372
5.665757575757576,-13.030303030303031,0.09828123918467005
5.665757575757576,-12.878787878787879,0.10278860173051388
5.665757575757576,-12.727272727272727,0.10750961273852144
5.665757575757576,-12.575757575757576,0.11245473267462017
